Id,Category
192851,1
192852,2
192853,4
192854,1
192855,2
192856,1
192857,2
192858,1
192859,0
192860,1
192861,2
192862,1
192863,3
192864,1
192865,1
192866,2
192867,1
192868,1
192869,3
192870,0
192871,1
192872,1
192873,0
192874,1
192875,3
192876,1
192877,1
192878,1
192879,0
192880,1
192881,1
192882,1
192883,3
192884,1
192885,0
192886,1
192887,1
192888,0
192889,1
192890,1
192891,2
192892,1
192893,1
192894,3
192895,3
192896,1
192897,1
192898,4
192899,2
192900,2
192901,1
192902,3
192903,3
192904,1
192905,3
192906,1
192907,2
192908,2
192909,1
192910,1
192911,2
192912,1
192913,3
192914,1
192915,1
192916,1
192917,3
192918,3
192919,2
192920,3
192921,3
192922,4
192923,2
192924,1
192925,3
192926,3
192927,1
192928,0
192929,1
192930,1
192931,1
192932,3
192933,2
192934,1
192935,4
192936,3
192937,4
192938,1
192939,1
192940,1
192941,1
192942,2
192943,3
192944,1
192945,1
192946,2
192947,1
192948,1
192949,3
192950,1
192951,3
192952,3
192953,1
192954,1
192955,1
192956,2
192957,3
192958,1
192959,1
192960,2
192961,3
192962,3
192963,1
192964,1
192965,4
192966,3
192967,2
192968,1
192969,2
192970,1
192971,1
192972,1
192973,1
192974,1
192975,1
192976,2
192977,1
192978,2
192979,2
192980,1
192981,2
192982,2
192983,1
192984,1
192985,1
192986,2
192987,1
192988,1
192989,1
192990,2
192991,1
192992,1
192993,1
192994,2
192995,1
192996,0
192997,1
192998,1
192999,1
193000,2
193001,2
193002,3
193003,1
193004,2
193005,1
193006,1
193007,4
193008,3
193009,1
193010,1
193011,1
193012,1
193013,1
193014,1
193015,2
193016,1
193017,1
193018,1
193019,1
193020,3
193021,3
193022,4
193023,1
193024,4
193025,3
193026,1
193027,4
193028,2
193029,2
193030,1
193031,1
193032,1
193033,2
193034,2
193035,1
193036,1
193037,3
193038,1
193039,2
193040,1
193041,1
193042,3
193043,1
193044,4
193045,3
193046,2
193047,2
193048,1
193049,2
193050,2
193051,1
193052,2
193053,2
193054,1
193055,3
193056,2
193057,2
193058,2
193059,2
193060,1
193061,1
193062,1
193063,0
193064,1
193065,4
193066,2
193067,3
193068,2
193069,2
193070,1
193071,0
193072,4
193073,1
193074,1
193075,2
193076,1
193077,1
193078,1
193079,1
193080,1
193081,1
193082,1
193083,1
193084,1
193085,3
193086,1
193087,1
193088,2
193089,1
193090,4
193091,0
193092,3
193093,2
193094,4
193095,1
193096,1
193097,3
193098,1
193099,3
193100,1
193101,1
193102,1
193103,3
193104,2
193105,2
193106,1
193107,2
193108,2
193109,3
193110,1
193111,2
193112,1
193113,1
193114,1
193115,0
193116,1
193117,2
193118,1
193119,1
193120,1
193121,1
193122,1
193123,0
193124,1
193125,0
193126,2
193127,1
193128,1
193129,4
193130,0
193131,4
193132,1
193133,4
193134,1
193135,2
193136,0
193137,1
193138,3
193139,1
193140,1
193141,2
193142,1
193143,1
193144,1
193145,3
193146,1
193147,1
193148,1
193149,1
193150,1
193151,4
193152,1
193153,3
193154,1
193155,3
193156,1
193157,1
193158,1
193159,1
193160,3
193161,3
193162,1
193163,1
193164,1
193165,2
193166,2
193167,1
193168,1
193169,2
193170,1
193171,1
193172,4
193173,1
193174,2
193175,2
193176,1
193177,1
193178,3
193179,1
193180,3
193181,1
193182,1
193183,1
193184,2
193185,0
193186,1
193187,1
193188,1
193189,1
193190,2
193191,1
193192,2
193193,3
193194,1
193195,1
193196,2
193197,1
193198,3
193199,4
193200,2
193201,1
193202,0
193203,3
193204,1
193205,1
193206,1
193207,2
193208,2
193209,1
193210,2
193211,1
193212,1
193213,4
193214,4
193215,3
193216,1
193217,2
193218,1
193219,2
193220,2
193221,2
193222,3
193223,3
193224,1
193225,2
193226,1
193227,0
193228,3
193229,1
193230,3
193231,1
193232,1
193233,1
193234,2
193235,2
193236,1
193237,2
193238,1
193239,0
193240,1
193241,0
193242,4
193243,1
193244,1
193245,1
193246,1
193247,2
193248,1
193249,1
193250,1
193251,1
193252,1
193253,1
193254,1
193255,2
193256,1
193257,3
193258,1
193259,2
193260,3
193261,1
193262,1
193263,2
193264,1
193265,1
193266,2
193267,1
193268,1
193269,1
193270,3
193271,2
193272,2
193273,0
193274,2
193275,3
193276,1
193277,4
193278,3
193279,1
193280,1
193281,3
193282,2
193283,4
193284,1
193285,1
193286,2
193287,2
193288,1
193289,1
193290,1
193291,1
193292,2
193293,2
193294,1
193295,1
193296,1
193297,1
193298,0
193299,1
193300,1
193301,1
193302,3
193303,2
193304,1
193305,1
193306,1
193307,1
193308,1
193309,3
193310,1
193311,3
193312,3
193313,1
193314,2
193315,3
193316,1
193317,1
193318,1
193319,3
193320,2
193321,2
193322,0
193323,2
193324,2
193325,1
193326,1
193327,3
193328,3
193329,1
193330,1
193331,1
193332,2
193333,2
193334,3
193335,1
193336,1
193337,1
193338,2
193339,3
193340,1
193341,1
193342,0
193343,2
193344,1
193345,1
193346,1
193347,2
193348,1
193349,2
193350,1
193351,1
193352,2
193353,1
193354,1
193355,0
193356,2
193357,1
193358,1
193359,3
193360,1
193361,1
193362,1
193363,4
193364,1
193365,1
193366,1
193367,4
193368,1
193369,1
193370,2
193371,1
193372,1
193373,1
193374,2
193375,1
193376,1
193377,1
193378,1
193379,2
193380,2
193381,3
193382,1
193383,0
193384,1
193385,3
193386,3
193387,4
193388,2
193389,3
193390,1
193391,2
193392,2
193393,3
193394,4
193395,1
193396,1
193397,2
193398,1
193399,1
193400,1
193401,2
193402,0
193403,1
193404,1
193405,3
193406,1
193407,3
193408,1
193409,1
193410,3
193411,1
193412,1
193413,0
193414,2
193415,3
193416,1
193417,2
193418,1
193419,2
193420,1
193421,1
193422,1
193423,1
193424,1
193425,1
193426,3
193427,1
193428,1
193429,2
193430,1
193431,3
193432,0
193433,2
193434,1
193435,2
193436,1
193437,1
193438,1
193439,1
193440,1
193441,3
193442,1
193443,1
193444,1
193445,0
193446,2
193447,1
193448,1
193449,2
193450,1
193451,1
193452,2
193453,4
193454,1
193455,3
193456,1
193457,1
193458,2
193459,1
193460,3
193461,1
193462,1
193463,1
193464,2
193465,1
193466,1
193467,2
193468,3
193469,1
193470,1
193471,1
193472,4
193473,2
193474,2
193475,1
193476,1
193477,2
193478,1
193479,1
193480,1
193481,1
193482,1
193483,2
193484,0
193485,2
193486,2
193487,3
193488,1
193489,1
193490,1
193491,1
193492,2
193493,2
193494,1
193495,2
193496,1
193497,3
193498,1
193499,1
193500,1
193501,3
193502,1
193503,1
193504,1
193505,3
193506,2
193507,1
193508,1
193509,4
193510,1
193511,1
193512,3
193513,1
193514,1
193515,3
193516,1
193517,1
193518,1
193519,1
193520,1
193521,2
193522,1
193523,1
193524,2
193525,2
193526,3
193527,3
193528,2
193529,3
193530,1
193531,1
193532,1
193533,1
193534,2
193535,0
193536,1
193537,1
193538,1
193539,2
193540,1
193541,1
193542,3
193543,2
193544,2
193545,2
193546,4
193547,1
193548,2
193549,1
193550,2
193551,1
193552,2
193553,2
193554,3
193555,4
193556,1
193557,1
193558,1
193559,0
193560,3
193561,1
193562,2
193563,1
193564,2
193565,1
193566,2
193567,1
193568,2
193569,2
193570,2
193571,3
193572,1
193573,0
193574,1
193575,2
193576,1
193577,1
193578,0
193579,1
193580,1
193581,2
193582,3
193583,1
193584,1
193585,4
193586,1
193587,1
193588,1
193589,1
193590,2
193591,2
193592,3
193593,4
193594,3
193595,2
193596,2
193597,3
193598,1
193599,1
193600,1
193601,2
193602,1
193603,2
193604,1
193605,1
193606,1
193607,0
193608,2
193609,2
193610,1
193611,1
193612,1
193613,1
193614,0
193615,2
193616,1
193617,3
193618,1
193619,1
193620,1
193621,2
193622,1
193623,1
193624,1
193625,1
193626,4
193627,1
193628,3
193629,3
193630,3
193631,3
193632,1
193633,2
193634,2
193635,1
193636,1
193637,4
193638,1
193639,1
193640,2
193641,1
193642,2
193643,1
193644,1
193645,2
193646,2
193647,2
193648,2
193649,0
193650,4
193651,1
193652,1
193653,1
193654,2
193655,2
193656,2
193657,1
193658,2
193659,1
193660,1
193661,1
193662,3
193663,1
193664,1
193665,1
193666,2
193667,1
193668,3
193669,1
193670,2
193671,2
193672,1
193673,1
193674,1
193675,4
193676,1
193677,1
193678,1
193679,1
193680,3
193681,3
193682,1
193683,1
193684,2
193685,1
193686,2
193687,1
193688,2
193689,1
193690,0
193691,1
193692,1
193693,1
193694,1
193695,1
193696,3
193697,2
193698,2
193699,4
193700,3
193701,1
193702,1
193703,1
193704,2
193705,4
193706,0
193707,1
193708,3
193709,2
193710,0
193711,1
193712,1
193713,4
193714,1
193715,1
193716,1
193717,1
193718,3
193719,1
193720,1
193721,3
193722,2
193723,1
193724,1
193725,1
193726,2
193727,3
193728,0
193729,1
193730,1
193731,4
193732,1
193733,1
193734,1
193735,1
193736,4
193737,1
193738,1
193739,2
193740,1
193741,2
193742,2
193743,3
193744,1
193745,1
193746,3
193747,3
193748,2
193749,3
193750,2
193751,1
193752,1
193753,1
193754,1
193755,1
193756,1
193757,1
193758,1
193759,3
193760,1
193761,1
193762,1
193763,4
193764,0
193765,3
193766,4
193767,2
193768,1
193769,3
193770,3
193771,1
193772,0
193773,1
193774,1
193775,1
193776,1
193777,1
193778,2
193779,1
193780,1
193781,1
193782,3
193783,1
193784,1
193785,1
193786,2
193787,4
193788,1
193789,2
193790,1
193791,1
193792,1
193793,1
193794,1
193795,0
193796,1
193797,1
193798,1
193799,2
193800,2
193801,1
193802,1
193803,1
193804,1
193805,2
193806,2
193807,3
193808,1
193809,1
193810,1
193811,1
193812,2
193813,3
193814,1
193815,1
193816,3
193817,1
193818,3
193819,2
193820,1
193821,1
193822,1
193823,2
193824,1
193825,1
193826,2
193827,1
193828,4
193829,2
193830,2
193831,3
193832,4
193833,1
193834,3
193835,2
193836,2
193837,2
193838,2
193839,2
193840,1
193841,3
193842,2
193843,1
193844,1
193845,1
193846,4
193847,1
193848,1
193849,1
193850,1
193851,3
193852,1
193853,3
193854,1
193855,1
193856,2
193857,1
193858,2
193859,3
193860,2
193861,1
193862,2
193863,2
193864,2
193865,1
193866,2
193867,1
193868,1
193869,2
193870,2
193871,1
193872,3
193873,3
193874,2
193875,1
193876,1
193877,3
193878,1
193879,1
193880,1
193881,2
193882,0
193883,1
193884,3
193885,1
193886,1
193887,3
193888,2
193889,1
193890,4
193891,2
193892,2
193893,3
193894,1
193895,4
193896,1
193897,1
193898,1
193899,1
193900,1
193901,3
193902,1
193903,1
193904,1
193905,1
193906,3
193907,1
193908,3
193909,3
193910,1
193911,2
193912,1
193913,1
193914,4
193915,3
193916,2
193917,1
193918,1
193919,1
193920,1
193921,2
193922,3
193923,4
193924,1
193925,1
193926,1
193927,1
193928,1
193929,2
193930,1
193931,4
193932,1
193933,3
193934,1
193935,1
193936,1
193937,1
193938,4
193939,3
193940,1
193941,3
193942,1
193943,1
193944,1
193945,2
193946,1
193947,1
193948,1
193949,2
193950,1
193951,1
193952,1
193953,1
193954,1
193955,1
193956,2
193957,3
193958,2
193959,2
193960,3
193961,1
193962,2
193963,2
193964,0
193965,1
193966,1
193967,2
193968,1
193969,3
193970,1
193971,1
193972,2
193973,2
193974,1
193975,2
193976,1
193977,1
193978,1
193979,3
193980,2
193981,1
193982,4
193983,3
193984,2
193985,1
193986,1
193987,3
193988,2
193989,1
193990,1
193991,1
193992,1
193993,1
193994,2
193995,0
193996,1
193997,2
193998,3
193999,1
194000,2
194001,2
194002,1
194003,3
194004,3
194005,1
194006,1
194007,1
194008,1
194009,1
194010,2
194011,1
194012,2
194013,1
194014,3
194015,1
194016,1
194017,2
194018,1
194019,1
194020,2
194021,1
194022,1
194023,1
194024,0
194025,3
194026,1
194027,3
194028,2
194029,4
194030,1
194031,1
194032,0
194033,1
194034,3
194035,1
194036,1
194037,4
194038,2
194039,1
194040,1
194041,2
194042,3
194043,1
194044,1
194045,0
194046,2
194047,1
194048,2
194049,1
194050,3
194051,1
194052,3
194053,1
194054,1
194055,2
194056,1
194057,2
194058,1
194059,1
194060,2
194061,1
194062,1
194063,1
194064,1
194065,1
194066,1
194067,2
194068,1
194069,1
194070,3
194071,1
194072,0
194073,1
194074,1
194075,2
194076,3
194077,3
194078,4
194079,1
194080,1
194081,1
194082,1
194083,1
194084,3
194085,1
194086,1
194087,0
194088,1
194089,1
194090,1
194091,1
194092,2
194093,1
194094,1
194095,1
194096,0
194097,1
194098,1
194099,2
194100,1
194101,2
194102,1
194103,1
194104,0
194105,1
194106,1
194107,2
194108,1
194109,1
194110,3
194111,0
194112,1
194113,0
194114,1
194115,1
194116,1
194117,1
194118,0
194119,1
194120,2
194121,2
194122,2
194123,3
194124,1
194125,1
194126,1
194127,1
194128,1
194129,0
194130,1
194131,2
194132,1
194133,1
194134,1
194135,2
194136,1
194137,1
194138,2
194139,1
194140,3
194141,1
194142,1
194143,1
194144,4
194145,4
194146,3
194147,1
194148,1
194149,1
194150,1
194151,1
194152,3
194153,0
194154,2
194155,1
194156,0
194157,2
194158,1
194159,1
194160,1
194161,4
194162,1
194163,3
194164,2
194165,1
194166,2
194167,1
194168,3
194169,1
194170,1
194171,1
194172,1
194173,4
194174,1
194175,2
194176,1
194177,2
194178,3
194179,3
194180,3
194181,2
194182,3
194183,1
194184,1
194185,3
194186,1
194187,2
194188,1
194189,2
194190,3
194191,3
194192,2
194193,1
194194,1
194195,1
194196,2
194197,1
194198,1
194199,0
194200,1
194201,1
194202,1
194203,1
194204,1
194205,1
194206,3
194207,2
194208,1
194209,2
194210,0
194211,2
194212,1
194213,1
194214,1
194215,1
194216,2
194217,1
194218,1
194219,0
194220,1
194221,0
194222,1
194223,2
194224,1
194225,1
194226,2
194227,1
194228,2
194229,3
194230,1
194231,1
194232,1
194233,1
194234,3
194235,2
194236,2
194237,1
194238,0
194239,1
194240,2
194241,1
194242,1
194243,1
194244,1
194245,1
194246,1
194247,2
194248,1
194249,3
194250,3
194251,2
194252,3
194253,1
194254,1
194255,2
194256,1
194257,2
194258,4
194259,1
194260,1
194261,2
194262,2
194263,1
194264,3
194265,1
194266,1
194267,1
194268,1
194269,2
194270,4
194271,1
194272,1
194273,1
194274,1
194275,2
194276,4
194277,2
194278,2
194279,1
194280,1
194281,2
194282,2
194283,1
194284,2
194285,1
194286,1
194287,4
194288,1
194289,1
194290,1
194291,3
194292,4
194293,1
194294,1
194295,1
194296,2
194297,1
194298,1
194299,3
194300,1
194301,1
194302,1
194303,2
194304,1
194305,1
194306,3
194307,1
194308,1
194309,1
194310,2
194311,2
194312,2
194313,0
194314,2
194315,4
194316,3
194317,3
194318,1
194319,1
194320,2
194321,2
194322,1
194323,1
194324,2
194325,1
194326,3
194327,2
194328,3
194329,1
194330,1
194331,1
194332,2
194333,1
194334,2
194335,3
194336,1
194337,1
194338,1
194339,0
194340,1
194341,3
194342,2
194343,2
194344,0
194345,1
194346,1
194347,1
194348,1
194349,1
194350,2
194351,1
194352,1
194353,3
194354,3
194355,2
194356,1
194357,0
194358,1
194359,2
194360,3
194361,0
194362,1
194363,0
194364,2
194365,1
194366,4
194367,2
194368,1
194369,3
194370,2
194371,1
194372,1
194373,2
194374,1
194375,4
194376,0
194377,1
194378,1
194379,2
194380,0
194381,3
194382,1
194383,2
194384,3
194385,3
194386,2
194387,1
194388,1
194389,0
194390,3
194391,1
194392,1
194393,1
194394,1
194395,2
194396,2
194397,4
194398,1
194399,1
194400,0
194401,2
194402,1
194403,1
194404,2
194405,1
194406,1
194407,1
194408,1
194409,1
194410,2
194411,3
194412,1
194413,2
194414,1
194415,1
194416,1
194417,1
194418,3
194419,4
194420,1
194421,3
194422,2
194423,0
194424,1
194425,4
194426,3
194427,2
194428,1
194429,1
194430,1
194431,4
194432,1
194433,3
194434,2
194435,1
194436,1
194437,3
194438,3
194439,4
194440,3
194441,2
194442,2
194443,4
194444,1
194445,4
194446,4
194447,1
194448,2
194449,1
194450,4
194451,1
194452,1
194453,2
194454,3
194455,2
194456,1
194457,2
194458,3
194459,1
194460,1
194461,4
194462,3
194463,1
194464,2
194465,1
194466,3
194467,1
194468,1
194469,0
194470,3
194471,2
194472,3
194473,1
194474,3
194475,1
194476,1
194477,1
194478,0
194479,1
194480,1
194481,4
194482,2
194483,0
194484,1
194485,4
194486,4
194487,3
194488,2
194489,1
194490,1
194491,1
194492,1
194493,2
194494,3
194495,2
194496,1
194497,4
194498,3
194499,1
194500,1
194501,3
194502,1
194503,1
194504,2
194505,1
194506,1
194507,3
194508,1
194509,1
194510,0
194511,1
194512,1
194513,2
194514,1
194515,1
194516,1
194517,2
194518,1
194519,1
194520,1
194521,1
194522,0
194523,1
194524,3
194525,1
194526,3
194527,3
194528,3
194529,3
194530,2
194531,3
194532,2
194533,2
194534,1
194535,1
194536,1
194537,1
194538,3
194539,1
194540,2
194541,2
194542,1
194543,2
194544,3
194545,2
194546,3
194547,2
194548,2
194549,2
194550,3
194551,1
194552,2
194553,1
194554,3
194555,1
194556,2
194557,1
194558,3
194559,1
194560,2
194561,1
194562,1
194563,3
194564,1
194565,1
194566,1
194567,3
194568,2
194569,1
194570,1
194571,1
194572,3
194573,1
194574,1
194575,1
194576,3
194577,3
194578,1
194579,1
194580,1
194581,3
194582,1
194583,1
194584,2
194585,2
194586,1
194587,3
194588,2
194589,2
194590,3
194591,1
194592,3
194593,2
194594,4
194595,1
194596,4
194597,1
194598,2
194599,2
194600,2
194601,4
194602,1
194603,2
194604,2
194605,2
194606,1
194607,1
194608,1
194609,1
194610,2
194611,1
194612,1
194613,1
194614,2
194615,2
194616,3
194617,1
194618,1
194619,2
194620,3
194621,1
194622,1
194623,1
194624,1
194625,3
194626,1
194627,3
194628,1
194629,1
194630,3
194631,1
194632,0
194633,1
194634,1
194635,1
194636,1
194637,1
194638,2
194639,1
194640,1
194641,1
194642,1
194643,4
194644,1
194645,3
194646,1
194647,2
194648,3
194649,3
194650,2
194651,1
194652,1
194653,1
194654,2
194655,1
194656,2
194657,3
194658,1
194659,3
194660,2
194661,2
194662,1
194663,0
194664,1
194665,1
194666,1
194667,1
194668,1
194669,1
194670,3
194671,3
194672,3
194673,1
194674,1
194675,2
194676,1
194677,1
194678,2
194679,2
194680,1
194681,0
194682,3
194683,1
194684,1
194685,1
194686,2
194687,1
194688,1
194689,1
194690,2
194691,1
194692,1
194693,1
194694,1
194695,2
194696,1
194697,1
194698,4
194699,1
194700,1
194701,2
194702,3
194703,1
194704,2
194705,3
194706,2
194707,3
194708,1
194709,1
194710,1
194711,2
194712,1
194713,0
194714,1
194715,1
194716,1
194717,1
194718,3
194719,2
194720,1
194721,3
194722,2
194723,3
194724,1
194725,2
194726,4
194727,2
194728,1
194729,2
194730,2
194731,3
194732,3
194733,0
194734,2
194735,1
194736,3
194737,1
194738,1
194739,4
194740,1
194741,1
194742,3
194743,3
194744,3
194745,2
194746,2
194747,2
194748,1
194749,2
194750,3
194751,0
194752,1
194753,1
194754,1
194755,3
194756,2
194757,2
194758,4
194759,1
194760,3
194761,1
194762,1
194763,3
194764,2
194765,0
194766,4
194767,2
194768,3
194769,1
194770,1
194771,1
194772,1
194773,1
194774,3
194775,1
194776,1
194777,1
194778,3
194779,1
194780,1
194781,4
194782,1
194783,1
194784,2
194785,1
194786,1
194787,1
194788,2
194789,3
194790,0
194791,1
194792,1
194793,3
194794,3
194795,1
194796,1
194797,0
194798,3
194799,1
194800,1
194801,1
194802,1
194803,2
194804,1
194805,2
194806,3
194807,2
194808,3
194809,1
194810,1
194811,1
194812,0
194813,1
194814,4
194815,1
194816,2
194817,1
194818,3
194819,1
194820,1
194821,4
194822,1
194823,1
194824,4
194825,1
194826,1
194827,4
194828,2
194829,3
194830,3
194831,1
194832,3
194833,1
194834,1
194835,0
194836,1
194837,2
194838,4
194839,1
194840,2
194841,0
194842,1
194843,1
194844,0
194845,0
194846,1
194847,2
194848,3
194849,3
194850,2
194851,1
194852,1
194853,0
194854,3
194855,1
194856,1
194857,0
194858,1
194859,0
194860,1
194861,1
194862,1
194863,3
194864,1
194865,3
194866,1
194867,1
194868,1
194869,2
194870,4
194871,2
194872,2
194873,2
194874,2
194875,3
194876,0
194877,2
194878,1
194879,3
194880,1
194881,0
194882,1
194883,3
194884,4
194885,1
194886,2
194887,2
194888,1
194889,3
194890,3
194891,3
194892,1
194893,1
194894,1
194895,4
194896,1
194897,2
194898,1
194899,1
194900,3
194901,2
194902,1
194903,3
194904,2
194905,2
194906,1
194907,3
194908,1
194909,2
194910,1
194911,2
194912,2
194913,1
194914,1
194915,1
194916,0
194917,0
194918,3
194919,2
194920,2
194921,2
194922,4
194923,1
194924,1
194925,2
194926,2
194927,1
194928,1
194929,1
194930,1
194931,1
194932,1
194933,0
194934,1
194935,1
194936,4
194937,2
194938,2
194939,3
194940,2
194941,1
194942,1
194943,0
194944,1
194945,1
194946,2
194947,2
194948,1
194949,3
194950,1
194951,2
194952,3
194953,1
194954,1
194955,1
194956,1
194957,1
194958,3
194959,2
194960,2
194961,3
194962,1
194963,1
194964,3
194965,1
194966,3
194967,1
194968,1
194969,2
194970,1
194971,3
194972,1
194973,1
194974,3
194975,1
194976,2
194977,1
194978,1
194979,2
194980,1
194981,1
194982,1
194983,2
194984,3
194985,3
194986,2
194987,1
194988,1
194989,4
194990,2
194991,1
194992,3
194993,0
194994,3
194995,3
194996,1
194997,1
194998,3
194999,2
195000,2
195001,2
195002,1
195003,1
195004,1
195005,3
195006,2
195007,3
195008,1
195009,1
195010,2
195011,4
195012,1
195013,1
195014,1
195015,1
195016,3
195017,1
195018,1
195019,1
195020,2
195021,1
195022,1
195023,2
195024,1
195025,1
195026,1
195027,1
195028,1
195029,0
195030,1
195031,3
195032,1
195033,1
195034,1
195035,1
195036,1
195037,1
195038,1
195039,1
195040,1
195041,1
195042,1
195043,1
195044,1
195045,0
195046,2
195047,1
195048,1
195049,1
195050,1
195051,1
195052,3
195053,0
195054,1
195055,3
195056,1
195057,2
195058,2
195059,2
195060,0
195061,3
195062,3
195063,1
195064,1
195065,1
195066,1
195067,1
195068,1
195069,0
195070,2
195071,3
195072,2
195073,3
195074,1
195075,1
195076,2
195077,2
195078,1
195079,1
195080,1
195081,1
195082,1
195083,1
195084,1
195085,3
195086,1
195087,1
195088,2
195089,1
195090,1
195091,1
195092,1
195093,1
195094,2
195095,1
195096,1
195097,1
195098,4
195099,2
195100,1
195101,3
195102,4
195103,1
195104,1
195105,4
195106,1
195107,2
195108,2
195109,0
195110,3
195111,3
195112,0
195113,3
195114,1
195115,3
195116,1
195117,1
195118,0
195119,1
195120,3
195121,0
195122,1
195123,1
195124,1
195125,3
195126,4
195127,3
195128,3
195129,2
195130,4
195131,2
195132,2
195133,1
195134,2
195135,2
195136,2
195137,1
195138,1
195139,1
195140,1
195141,1
195142,1
195143,2
195144,1
195145,1
195146,3
195147,3
195148,1
195149,1
195150,1
195151,1
195152,1
195153,1
195154,1
195155,1
195156,4
195157,4
195158,2
195159,3
195160,1
195161,1
195162,1
195163,1
195164,1
195165,1
195166,3
195167,1
195168,3
195169,2
195170,1
195171,1
195172,2
195173,1
195174,0
195175,1
195176,3
195177,4
195178,3
195179,4
195180,2
195181,1
195182,4
195183,3
195184,1
195185,2
195186,4
195187,2
195188,1
195189,4
195190,1
195191,1
195192,2
195193,2
195194,1
195195,1
195196,2
195197,1
195198,3
195199,2
195200,2
195201,1
195202,1
195203,1
195204,1
195205,1
195206,1
195207,1
195208,1
195209,1
195210,1
195211,1
195212,1
195213,2
195214,2
195215,1
195216,1
195217,1
195218,1
195219,3
195220,1
195221,2
195222,2
195223,1
195224,4
195225,2
195226,1
195227,4
195228,1
195229,1
195230,2
195231,2
195232,2
195233,1
195234,1
195235,1
195236,1
195237,1
195238,1
195239,4
195240,4
195241,2
195242,1
195243,1
195244,3
195245,1
195246,1
195247,1
195248,2
195249,1
195250,2
195251,1
195252,1
195253,1
195254,1
195255,3
195256,1
195257,0
195258,2
195259,3
195260,1
195261,1
195262,0
195263,1
195264,1
195265,1
195266,3
195267,3
195268,1
195269,1
195270,2
195271,3
195272,3
195273,2
195274,2
195275,1
195276,1
195277,1
195278,1
195279,1
195280,1
195281,2
195282,1
195283,1
195284,1
195285,1
195286,1
195287,2
195288,1
195289,2
195290,3
195291,2
195292,1
195293,2
195294,1
195295,4
195296,1
195297,3
195298,2
195299,3
195300,1
195301,1
195302,2
195303,1
195304,2
195305,2
195306,1
195307,1
195308,1
195309,4
195310,4
195311,3
195312,3
195313,1
195314,1
195315,2
195316,3
195317,1
195318,3
195319,2
195320,1
195321,1
195322,3
195323,1
195324,1
195325,2
195326,4
195327,2
195328,4
195329,1
195330,3
195331,3
195332,1
195333,3
195334,4
195335,1
195336,1
195337,1
195338,1
195339,1
195340,4
195341,3
195342,1
195343,2
195344,2
195345,2
195346,2
195347,1
195348,4
195349,1
195350,2
195351,2
195352,0
195353,1
195354,3
195355,1
195356,1
195357,1
195358,1
195359,3
195360,0
195361,2
195362,1
195363,4
195364,1
195365,1
195366,3
195367,1
195368,3
195369,1
195370,2
195371,1
195372,1
195373,1
195374,1
195375,2
195376,1
195377,0
195378,1
195379,3
195380,4
195381,2
195382,1
195383,3
195384,1
195385,1
195386,1
195387,3
195388,2
195389,2
195390,1
195391,2
195392,1
195393,1
195394,1
195395,3
195396,1
195397,1
195398,1
195399,3
195400,2
195401,4
195402,3
195403,3
195404,1
195405,1
195406,1
195407,2
195408,1
195409,1
195410,1
195411,4
195412,1
195413,1
195414,1
195415,1
195416,1
195417,3
195418,2
195419,3
195420,1
195421,2
195422,1
195423,2
195424,1
195425,1
195426,0
195427,2
195428,1
195429,3
195430,0
195431,4
195432,1
195433,1
195434,1
195435,2
195436,1
195437,3
195438,1
195439,3
195440,1
195441,2
195442,2
195443,4
195444,2
195445,1
195446,1
195447,1
195448,3
195449,0
195450,1
195451,1
195452,1
195453,2
195454,1
195455,2
195456,1
195457,2
195458,1
195459,3
195460,1
195461,1
195462,1
195463,0
195464,1
195465,2
195466,3
195467,4
195468,1
195469,2
195470,1
195471,1
195472,4
195473,1
195474,2
195475,2
195476,1
195477,1
195478,1
195479,2
195480,1
195481,1
195482,1
195483,2
195484,2
195485,4
195486,2
195487,1
195488,1
195489,1
195490,1
195491,0
195492,1
195493,4
195494,2
195495,3
195496,2
195497,2
195498,3
195499,1
195500,2
195501,2
195502,1
195503,1
195504,3
195505,1
195506,2
195507,1
195508,4
195509,1
195510,1
195511,2
195512,1
195513,1
195514,1
195515,1
195516,4
195517,1
195518,1
195519,1
195520,2
195521,1
195522,2
195523,1
195524,1
195525,4
195526,1
195527,4
195528,3
195529,3
195530,3
195531,3
195532,1
195533,1
195534,2
195535,1
195536,1
195537,2
195538,1
195539,1
195540,1
195541,1
195542,0
195543,1
195544,2
195545,1
195546,1
195547,2
195548,1
195549,1
195550,0
195551,3
195552,2
195553,4
195554,3
195555,1
195556,1
195557,1
195558,1
195559,1
195560,1
195561,1
195562,1
195563,1
195564,3
195565,3
195566,1
195567,2
195568,1
195569,1
195570,2
195571,1
195572,2
195573,1
195574,1
195575,1
195576,1
195577,0
195578,3
195579,1
195580,1
195581,3
195582,4
195583,2
195584,2
195585,1
195586,1
195587,1
195588,1
195589,2
195590,1
195591,2
195592,0
195593,1
195594,3
195595,1
195596,1
195597,1
195598,4
195599,2
195600,1
195601,4
195602,4
195603,1
195604,1
195605,1
195606,1
195607,2
195608,4
195609,1
195610,2
195611,2
195612,1
195613,1
195614,1
195615,1
195616,4
195617,1
195618,1
195619,1
195620,1
195621,2
195622,1
195623,3
195624,2
195625,1
195626,1
195627,2
195628,2
195629,2
195630,1
195631,2
195632,1
195633,1
195634,1
195635,1
195636,3
195637,1
195638,1
195639,2
195640,1
195641,2
195642,1
195643,1
195644,1
195645,1
195646,4
195647,1
195648,3
